"conversation_id_str,""""created_at""","""favorite_count""","""full_text""","""id_str""","""image_url""","""in_reply_to_screen_name""","""lang""","""location""","""quote_count""","""reply_count""","""retweet_count""","""tweet_url""","""user_id_str""","""username"
"1919856666654474287,""""Tue May 06 23:30:46 +0000 2025""","""0""","""@olisykess66 @widamilan @inforossoneri @FansNerazzurri Misi doi kan cuma menang Derby bwanggg Diemin aja udah Melon tolol""","""1919897660359664007""","""""","""olisykess66""","""in""","""""","""0""","""0""","""0""","""https://x.com/artountung/status/1919897660359664007""","""1126001242155536384""","""artountung"
"1919622102623387989,""""Tue May 06 23:30:41 +0000 2025""","""0""","""@Kaejeee @Ka_garuda @idextratime Anjir sekarang malah lu yang masuk goa awokwokwok""","""1919897637618082244""","""""","""Kaejeee""","""in""","""Garwood, NJ""","""0""","""0""","""0""","""https://x.com/rip_l0gic/status/1919897637618082244""","""2803837200""","""rip_l0gic"
"1919662164694204775,""""Tue May 06 23:30:41 +0000 2025""","""0""","""@democrazymedia Ternyata bener ya...tolol itu menular""","""1919897636242399698""","""""","""democrazymedia""","""in""","""""","""0""","""0""","""0""","""https://x.com/_sk1922/status/1919897636242399698""","""1613255475256266752""","""_sk1922"
"1919771680131424663,""""Tue May 06 23:30:12 +0000 2025""","""0""","""@convomf cowo nya tolol amat""","""1919897514309722284""","""""","""convomf""","""in""","""""","""0""","""0""","""0""","""https://x.com/http_jimine/status/1919897514309722284""","""1268503574683676672""","""http_jimine"
"1919878135811866835,""""Tue May 06 23:30:11 +0000 2025""","""0""","""@SiaranBolaLive Trus si botak tolol bilang klub2 Italy bapuk""","""1919897511935820133""","""""","""SiaranBolaLive""","""in""","""Paris Van Java""","""0""","""0""","""0""","""https://x.com/ahsanmoahGyan/status/1919897511935820133""","""254287056""","""ahsanmoahGyan"
"1919699313908973668,""""Tue May 06 23:30:04 +0000 2025""","""0""","""@ObiWan_Catnobi Mana di gaslight pas dapet makanan ga enak DI SURUH BERSYUKUR Sekarang setelah banyak kasus keracunan yang kemarin nyuruh bersyukur mana tu bajingan²? Pake di klaim programnya 99.99% berhasil pula Gua udah di level gak bisa bedain mana gila mana tolol sumpah""","""1919897481577668753""","""""","""cupang_fish""","""in""","""Jakarta""","""0""","""0""","""0""","""https://x.com/cupang_fish/status/1919897481577668753""","""957675083081826305""","""cupang_fish"
"1919897314719670714,""""Tue May 06 23:29:24 +0000 2025""","""0""","""Hidup lagi sedih2nya lo malah selingkuh tolol""","""1919897314719670714""","""""","""""","""in""","""Banten, Indonesia""","""0""","""0""","""0""","""https://x.com/Tiarrapusp/status/1919897314719670714""","""1214812551860514816""","""Tiarrapusp"
"1919897290325606489,""""Tue May 06 23:29:18 +0000 2025""","""0""","""tolol banget kasian wonu punya fans kayak lu jirr kata gue mah ganti tuh usn sama profpict malu-maluin.""","""1919897290325606489""","""""","""""","""in""","""RII7E""","""0""","""0""","""0""","""https://x.com/evnseok_/status/1919897290325606489""","""1464611218505752583""","""evnseok_"
"1919684369008230803,""""Tue May 06 23:28:55 +0000 2025""","""0""","""@zoelfick Indon tolol banget sumpah""","""1919897195068981611""","""""","""zoelfick""","""in""","""""","""0""","""0""","""0""","""https://x.com/iniracnii/status/1919897195068981611""","""1118619000""","""iniracnii"
"1919897191579254968,""""Tue May 06 23:28:55 +0000 2025""","""0""","""Tolol anjg ih pengen gue gebuk aja""","""1919897191579254968""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/ailovesylus/status/1919897191579254968""","""1407307673377284096""","""ailovesylus"
"1919631446962274702,""""Tue May 06 23:28:52 +0000 2025""","""0""","""@amer7211 @halmialwi Walanjing pemuja Penyamun memang tolol 101%. https://t.co/QVQu6IPIke""","""1919897180527329700""","""https://pbs.twimg.com/media/GqTYTpTaUAAxfRF.jpg""","""amer7211""","""in""","""""","""0""","""0""","""0""","""https://x.com/riyadolly90/status/1919897180527329700""","""1610292116005216258""","""riyadolly90"
"1919856969730375865,""""Tue May 06 23:28:21 +0000 2025""","""1""","""@inforossoneri @FansNerazzurri MAMPUS GA SIH LU TOLOL?""","""1919897051086623204""","""""","""inforossoneri""","""in""","""DKI Jakarta, Indonesia""","""0""","""1""","""0""","""https://x.com/PapaRhemaES/status/1919897051086623204""","""78517635""","""PapaRhemaES"
"1919896987304079370,""""Tue May 06 23:28:08 +0000 2025""","""0""","""gue dr kecil disuru apa2 sndiri tumbuh2 sndiri dewasa sndiri2 AH MEMEK MATI AJA GUEEEE RIBET BGT LU PADA lagian anak haram jg kan gue mo mertahanin apalagi sih tolol""","""1919896996766433281""","""""","""dracaeena""","""in""","""rev/tyza""","""0""","""0""","""0""","""https://x.com/dracaeena/status/1919896996766433281""","""1367476841087299593""","""dracaeena"
"1919883624163291278,""""Tue May 06 23:28:07 +0000 2025""","""0""","""@ags_irwansyah @msaid_didu Dan kamu percaya orang tolol? Yang hanya karena modal tak suka pada pribadi orang?""","""1919896993440157839""","""""","""ags_irwansyah""","""in""","""""","""0""","""0""","""0""","""https://x.com/cahaya_anto/status/1919896993440157839""","""1682477993858588676""","""cahaya_anto"
"1919856818123059234,""""Tue May 06 23:28:03 +0000 2025""","""0""","""@Fahri7297 @idextratime Tolol barca emang tolol wkwk""","""1919896974125621629""","""""","""Fahri7297""","""in""","""Tangerang , cikupa . kalong""","""0""","""0""","""0""","""https://x.com/rahmanman15/status/1919896974125621629""","""1667047920""","""rahmanman15"
"1919693734125699250,""""Tue May 06 23:27:55 +0000 2025""","""0""","""@kiddowanttoeat Kak DM Please mau block jugaaa orang-orang tolol ini""","""1919896940885770554""","""""","""kiddowanttoeat""","""in""","""""","""0""","""0""","""0""","""https://x.com/nouvie_tha/status/1919896940885770554""","""740497472393355264""","""nouvie_tha"
"1919896929414054192,""""Tue May 06 23:27:52 +0000 2025""","""0""","""Tolol. Kapan negara satu itu musnah. After isrash** and mamrik next india deh ya kena wabah/kebakaran.""","""1919896929414054192""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/Pixie_Parasols/status/1919896929414054192""","""1707613283895902208""","""Pixie_Parasols"
"1919896875446239600,""""Tue May 06 23:27:39 +0000 2025""","""0""","""Tolol lg masak bukannya merhatiin kompor malah merhatiin twitter https://t.co/QIhOoNP0F6""","""1919896875446239600""","""https://pbs.twimg.com/media/GqTYCFLbAAASkmd.jpg""","""""","""in""","""""","""0""","""2""","""0""","""https://x.com/jyejakkyaki/status/1919896875446239600""","""1765007928866779136""","""jyejakkyaki"
"1919618125273903547,""""Tue May 06 23:27:23 +0000 2025""","""0""","""@detikcom Ibarat 200 org itu tumbal jd msh aman 3jt dpt hasilnya ini matematika seorang presiden???? Org tolol jg bisa ky gini""","""1919896807150387574""","""""","""detikcom""","""in""","""""","""0""","""0""","""0""","""https://x.com/WinVapor94040/status/1919896807150387574""","""1829314775496663040""","""WinVapor94040"
"1901286533614936074,""""Tue May 06 23:27:10 +0000 2025""","""0""","""@Kakak211 @QathemIbnuKilab @kakilangitimur @sinaitikus @Brahmos_00 @SifatAlami @victoragiular @grace_sihab21 @demorgan_47 @LWidhiatmoko @PramudiaRe71883 @Marrkus12_29 @__anomali__ @soetansjahrir45 @mohMadSaw @sorionis_ @bangjabat10 @catzenada @DIM445_P @georgetodzira_ @FruitLover2345 @Doremi1821839 @JLion555 @bryan_chung09 @KatzeNada @textusreseptus @uniqueestarrs @PaganiniP1564 @wibuGL @Kappa_2023 @elscelestine @roculpakulus @kuduseweyesus @AlgenoaXaveriuz @jesusabeggar @DwiSuniti78498 @paulusanus @alannairnu @Dim4s_p @ArwahMiliter @saaltysodaa @burungkudus @DonKintil @StefanjingYin @KemenperinRI @SammiSoh @kadrunmampos Yg hrsnya sadar itu kalian tolol udah 2kth dikibulin gereja ada waria mampus nebus dosa kalian malah blg amen sodara seiman kau yg mulai sadar udah banyak tuh ""","""1919896754780061755""","""""","""Kakak211""","""in""","""""","""0""","""0""","""0""","""https://x.com/AnusEmperor/status/1919896754780061755""","""1884397670716084224""","""AnusEmperor"
"1919292168008585330,""""Tue May 06 23:26:49 +0000 2025""","""0""","""@Txt_Babekota @balaputra_deva Kena prank nih si @balaputra_deva hanya orang tolol yang murtad karena siedis""","""1919896664292159808""","""""","""Txt_Babekota""","""in""","""""","""0""","""0""","""0""","""https://x.com/adiforza3/status/1919896664292159808""","""1240131450457989120""","""adiforza3"
"1919896599041347632,""""Tue May 06 23:26:33 +0000 2025""","""0""","""lelaki tolol""","""1919896599041347632""","""""","""""","""in""","""dnf. MDNI""","""0""","""0""","""0""","""https://x.com/minulogin/status/1919896599041347632""","""1683118430894063616""","""minulogin"
"1919727926523920481,""""Tue May 06 23:26:04 +0000 2025""","""0""","""@arok578 @DokterTifa Jdi buzer tolol....gmna GE""","""1919896477222273447""","""""","""arok578""","""in""","""""","""0""","""0""","""0""","""https://x.com/MaisiMaisi67764/status/1919896477222273447""","""1720256017316122624""","""MaisiMaisi67764"
"1919896436680098225,""""Tue May 06 23:25:55 +0000 2025""","""0""","""goblok. komisi PEMBERANTASAN KORUPSI tapi DILARANG NANGKEP KORUPTOR tuh otaknya di kaki apa gmn tolol.""","""1919896436680098225""","""""","""""","""in""","""free palestine 🇵🇸""","""0""","""0""","""0""","""https://x.com/menjadiwna/status/1919896436680098225""","""1742460194331000832""","""menjadiwna"
"1919771680131424663,""""Tue May 06 23:25:49 +0000 2025""","""0""","""@convomf ini mah tolol""","""1919896412730622228""","""""","""convomf""","""in""","""""","""0""","""0""","""0""","""https://x.com/DenialBastards/status/1919896412730622228""","""1434868654789697542""","""DenialBastards"
"1919896266206482862,""""Tue May 06 23:25:14 +0000 2025""","""0""","""dua²nya sama-sama tolol. yg satu gampang banget percaya sama orang yg satu lagi... yah tau lah ya. belum jadi pasutri mah gak ada kewajiban kasian banget gua sama co nya wkwk""","""1919896266206482862""","""""","""""","""in""","""She/Her""","""0""","""0""","""0""","""https://x.com/shadeofblue97/status/1919896266206482862""","""1479989985038135298""","""shadeofblue97"
"1919896236397900096,""""Tue May 06 23:25:07 +0000 2025""","""1""","""gara-gara lu tolol""","""1919896236397900096""","""""","""""","""in""","""FT UI""","""0""","""0""","""0""","""https://x.com/mechanicalizm/status/1919896236397900096""","""1320984040904683521""","""mechanicalizm"
"1919896151668736206,""""Tue May 06 23:24:47 +0000 2025""","""0""","""kok bisa ada orng setolol ini? demi apapun tolol bngt""","""1919896151668736206""","""""","""""","""in""","""""","""0""","""0""","""0""","""https://x.com/aesthtcgurl_/status/1919896151668736206""","""1816500674190032896""","""aesthtcgurl_"
"1919857617847124165,""""Tue May 06 23:24:24 +0000 2025""","""1""","""@saspphicc Mau nanya emang fandom Thai semua kayak gini ya banyak yg maaf tolol orangnya gak jelas pendiriannya tergantung opini mana yg masuk tl dia""","""1919896056600657979""","""""","""saspphicc""","""in""","""""","""0""","""1""","""0""","""https://x.com/Devsfairybabe/status/1919896056600657979""","""1829133738737053696""","""Devsfairybabe"
"1919884846324973970,""""Tue May 06 23:24:18 +0000 2025""","""1""","""@kittendust25 @realmadridindo1 decul tolol idot banter2 kok bawa keluarga @matrakelasa_""","""1919896029551591614""","""""","""kittendust25""","""in""","""""","""0""","""0""","""0""","""https://x.com/HarisFebrian77/status/1919896029551591614""","""1089624212552048640""","""HarisFebrian77"
"1919841791177633909,""""Tue May 06 23:24:14 +0000 2025""","""0""","""@doyokjr_ @Numerounooo13 @frsyahaha @idextratime wkwkwkwkkw kasiannnn tim kesukaan nya kalahhh suka tolol tololin orang sihhh""","""1919896015337095470""","""""","""doyokjr_""","""in""","""""","""0""","""0""","""0""","""https://x.com/ryanelfiqri2/status/1919896015337095470""","""1187138084799827968""","""ryanelfiqri2"
"1919771680131424663,""""Tue May 06 23:23:57 +0000 2025""","""0""","""@convomf Goblok dan tolol. Masih pacaran udah kayak suami istri tai lu. Bucin tolol goblok!""","""1919895941659951590""","""""","""convomf""","""in""","""""","""0""","""0""","""0""","""https://x.com/AlaulMuham20471/status/1919895941659951590""","""1653455972470525953""","""AlaulMuham20471"
"1919566565676102039,""""Tue May 06 23:23:52 +0000 2025""","""0""","""@YenSu1974 @grandong046 @GrizzlySc122854 @convomf kelasss wujud asli sdm tinggi org ngedoain lu mati itu jga hak mereka karna sama² warga negara tolol teriak tolol""","""1919895920545853622""","""""","""YenSu1974""","""in""","""""","""0""","""0""","""0""","""https://x.com/jomox98/status/1919895920545853622""","""1817662237773017088""","""jomox98"
"1919883624163291278,""""Tue May 06 23:23:35 +0000 2025""","""1""","""@naveedgilang @msaid_didu Tolol. UGM memiliki koleksi salinan skripsi tesis dan disertasi dalam bentuk digital yang dapat diakses melalui layanan Electronic Theses and Dissertations (ETD) (ETD). Koleksi ini tersedia untuk civitas akademika UGM dan dapat digunakan sebagai referensi penulisan.""","""1919895851994120468""","""""","""naveedgilang""","""in""","""""","""0""","""0""","""0""","""https://x.com/cahaya_anto/status/1919895851994120468""","""1682477993858588676""","""cahaya_anto"
"1919883500112777550,""""Tue May 06 23:23:29 +0000 2025""","""0""","""@Dodottprabu @oreoraraa @idextratime Mampus"";"" emg decul ini luar biasa bacotnya. Gabelajar dr kesalahan yg buat timnya nyungsep ya fansnya sendiri si decul tolol bocil""","""1919895826232394065""","""""","""Dodottprabu""","""in""","""""","""0""","""1""","""0""","""https://x.com/izzor77/status/1919895826232394065""","""1839704561344450560""","""izzor77"""""";;"
"1919617762273501512,""""Tue May 06 23:23:27 +0000 2025""","""0""","""@mrsaiyan15 Njirrrr boneka ngaturr majikan. Awkwkwkw logika tolol""","""1919895817638330630""","""""","""mrsaiyan15""","""in""","""Sulawesi Tengah""","""0""","""0""","""0""","""https://x.com/edwprathama/status/1919895817638330630""","""1440207625""","""edwprathama"
"1919883500112777550,""""Tue May 06 23:23:23 +0000 2025""","""0""","""@izzor77 @idextratime lu fans madrid bukan? klo bukan ya gua wajarin klo lu fans madrid tp ngmng begini brrti lu tolol""","""1919895799678566905""","""""","""izzor77""","""in""","""Bandung, INA""","""0""","""0""","""0""","""https://x.com/irfnsptrr/status/1919895799678566905""","""554984307""","""irfnsptrr"
"1919895739024785457,""""Tue May 06 23:23:08 +0000 2025""","""0""","""baru sadar... aing yg terlalu baik dan secara logika terlalu tolol ajgggg! *marah sama diri sendiri ""","""1919895739024785457""","""""","""""","""in""","""Kuningan, Indonesia""","""0""","""0""","""0""","""https://x.com/buckdelonge/status/1919895739024785457""","""189831823""","""buckdelonge"
"1919542894484193731,""""Tue May 06 23:22:43 +0000 2025""","""0""","""@ARSIPAJA GOBLOOOOOKKK TOLOLLL IDIOT BGT DAHH AVOIDANT TOLOL""","""1919895634628210920""","""""","""ARSIPAJA""","""in""","""""","""0""","""0""","""0""","""https://x.com/kalsgraveyard/status/1919895634628210920""","""1319151847702052865""","""kalsgraveyard"
"1919302331432382665,""""Tue May 06 23:22:31 +0000 2025""","""0""","""@ekoharijiancuk @__LOVE_AG4EVER @jokowi Lu bodoh tolol apa bego? KPU Solo KPU Pusat UGM.udaj verifikasi UGM udah klarifikasi masih ngeyel aja soal ijazah palsu lu kulih dmn..king blo'on bgt kek roy suryo""","""1919895583458000952""","""""","""ekoharijiancuk""","""in""","""""","""0""","""0""","""0""","""https://x.com/ss4_gogetablue/status/1919895583458000952""","""1558255001503690752""","""ss4_gogetablue"
"1919771680131424663,""""Tue May 06 23:22:24 +0000 2025""","""0""","""@convomf emang tolol sih""","""1919895554525392904""","""""","""convomf""","""in""","""Indonesia ""","""0""","""0""","""0""","""https://x.com/norisligo/status/1919895554525392904""","""1710985710344585216""","""norisligo"
"1919872852456845413,""""Tue May 06 23:22:02 +0000 2025""","""0""","""@EmIEm___ @SeputarMadrid yg nyenggol kan demit duluan tolol yg menang inter yg seneng gk ketolongan malah fans madrid... efek gak pernah ngalahin barca tahun ini jdi ada tim laen yg ngalahin jad girang""","""1919895461877710961""","""""","""EmIEm___""","""in""","""""","""0""","""3""","""0""","""https://x.com/Xryyy_12/status/1919895461877710961""","""1533335208183078913""","""Xryyy_12"
"1919600034460348506,""""Tue May 06 23:21:52 +0000 2025""","""0""","""@faridnurhudaa @tempodotco Yg dulu bajingan tolol eh yg sekarang gembrot tolol...""","""1919895420177666335""","""""","""faridnurhudaa""","""in""","""""","""0""","""0""","""0""","""https://x.com/66Lodaya/status/1919895420177666335""","""1518232343773085696""","""66Lodaya"
"1919894399720239532,""""Tue May 06 23:17:49 +0000 2025""","""0""","""Trs pas tayo ngelirik tuh cuma menatap dengan wajah heran dan ambe godeg² ️ Iyaa iyaa tau tolol banget emang ga bsa disenggol dikitt ""","""1919894399720239532""","""""","""""","""in""","""Malang, Jawa Timur""","""0""","""0""","""0""","""https://x.com/luciapah__/status/1919894399720239532""","""883935784780275712""","""luciapah__"
"1919894331881881987,""""Tue May 06 23:17:33 +0000 2025""","""0""","""Akun tolol yang wajib diblokir""","""1919894331881881987""","""""","""""","""in""","""RPS""","""0""","""0""","""0""","""https://x.com/myaachan8/status/1919894331881881987""","""1593813287149309953""","""myaachan8"
